id,x,y,T,phi
0,0.000836249,0.000881556,3831.19,1.6441e-05
1,0.000727551,0.000749522,5717.09,7.6294e-05
2,0.000854025,0.000839238,356.991,0
3,0.000765978,0.000858609,360.645,0
4,0.000777954,0.000769297,300.517,0
5,0.000795843,0.000776616,300.02,0
6,0.000896878,0.000800474,7895.71,0.000182477
7,0.000726318,0.00073297,10136.1,0.000316015
8,0.000878131,0.000803471,841.393,0
9,0.000784997,0.000797646,300.002,0
10,0.000860536,0.000818276,406.356,0
11,0.000810661,0.000898101,7946.65,0.000183807
12,0.00077785,0.000779618,300.087,0
13,0.000861501,0.000793496,399.21,0
14,0.000843529,0.000747342,498.473,0
15,0.000721477,0.000825242,976.451,0
16,0.000810766,0.000795909,300.002,0
17,0.000743573,0.000849486,478.589,0
18,0.000801513,0.000812545,300.002,0
19,0.000780012,0.000755159,302.11,0
20,0.000838992,0.000732328,633.379,0
21,0.000767742,0.000826326,300.514,0
22,0.000801438,0.000757335,301.923,0
23,0.000817031,0.00086294,403.336,0
24,0.000873892,0.000814729,869.81,0
25,0.00071276,0.000828495,2963.5,2.80383e-06
26,0.000856304,0.000772047,327.006,0
27,0.00076055,0.000875607,1595.65,0
28,0.000725118,0.000790141,839.933,0
29,0.000854869,0.000718752,11096.2,0.000404514
30,0.000716227,0.000778663,3006.75,3.25383e-06
31,0.000874782,0.00078341,880.311,0
32,0.000787329,0.000876875,894.308,0
33,0.000827629,0.000846897,303.294,0
34,0.000788916,0.000805789,300.002,0
35,0.000783042,0.000860508,411.87,0
36,0.000803749,0.000811258,300.002,0
37,0.000821065,0.000718332,3334.34,7.59671e-06
38,0.000869646,0.000765228,618.495,0
39,0.000869442,0.000758908,1071.2,0
40,0.000712414,0.000828793,2963.5,2.80383e-06
41,0.00077874,0.000822408,300.089,0
42,0.000758778,0.000729366,2533.7,1.08356e-07
43,0.000788104,0.00087597,894.308,0
44,0.000744455,0.000850271,859.736,0
45,0.000857396,0.000719857,11096.2,0.000404514
46,0.000807471,0.000884625,2641.64,5.00762e-07
47,0.000848979,0.000812718,302.158,0
48,0.000864653,0.000854098,2028.71,0
49,0.0008198,0.000863256,403.336,0
50,0.000706486,0.000814588,7948.88,0.000183842
51,0.000774806,0.000729303,966.161,0
52,0.000770422,0.00077723,300.087,0
53,0.000821357,0.000870302,955.406,0
54,0.000721039,0.000743487,5717.09,7.6294e-05
55,0.00086093,0.000743119,2172.1,0
56,0.000777653,0.00087579,1079.87,0
57,0.000768724,0.00080876,300.207,0
58,0.000759547,0.000823409,303.55,0
59,0.000757678,0.000883914,6779.1,0.000122649
60,0.00077836,0.000827433,300.089,0
61,0.0007868,0.000894308,8095.27,0.000188999
62,0.000880479,0.000800263,2645.8,5.19415e-07
63,0.000779963,0.000855895,327.089,0
64,0.000760349,0.000791375,300.208,0
65,0.000775361,0.000734875,434.629,0
66,0.000801915,0.00085187,314.741,0
67,0.000808,0.000840236,301.874,0
68,0.000738521,0.000842442,1016.01,0
69,0.000799373,0.000825466,300.021,0
70,0.000783553,0.000753114,302.11,0
71,0.000850424,0.000867677,1932.19,0
72,0.000789488,0.000899332,8095.27,0.000188999
73,0.000716217,0.000852408,11094.7,0.00042186
74,0.000789775,0.000815032,300.004,0
75,0.000766408,0.000727784,1369.49,0
76,0.000731021,0.00082348,437.807,0
77,0.000737903,0.0007591,1081.04,0
78,0.00078058,0.00082077,300.029,0
79,0.000816127,0.000753508,302.345,0
80,0.000868207,0.00079287,399.21,0
81,0.000825601,0.000742269,328.646,0
82,0.000852192,0.000872522,4727.04,4.05762e-05
83,0.000776195,0.000732804,434.629,0
84,0.000757442,0.000882295,6779.1,0.000122649
85,0.000788658,0.000754461,302.11,0
86,0.000747728,0.00087323,4783.11,4.18377e-05
87,0.000828872,0.000788678,300.03,0
88,0.000737338,0.000792982,398.46,0
89,0.000758802,0.00071827,6444.36,0.000107905
90,0.000821808,0.000882925,2927.37,2.47557e-06
91,0.000775416,0.000730645,434.629,0
92,0.000821716,0.00084259,303.294,0
93,0.000701436,0.00078966,7961.91,0.000184284
94,0.000851057,0.000798798,314.922,0
95,0.000708262,0.000764811,9586.8,0.000271365
96,0.000835293,0.000887067,3831.19,1.6441e-05
97,0.000783794,0.00074974,316.009,0
98,0.000856999,0.000727766,5596.39,7.03008e-05
99,0.000848433,0.000758777,348.432,0
100,0.000884804,0.000763703,4598.33,3.57389e-05
101,0.000756814,0.000722615,2533.7,1.08356e-07
102,0.000747044,0.000854796,859.736,0
103,0.000895636,0.000784029,8023.22,0.000186033
