id,x,y,T,phi
0,0.000836249,0.000881556,4661.31,4.55721e-05
1,0.000727551,0.000749522,6502.36,0.000135315
2,0.000854025,0.000839238,420.509,0
3,0.000765978,0.000858609,426.159,0
4,0.000777954,0.000769297,301.87,0
5,0.000795843,0.000776616,300.088,0
6,0.000896878,0.000800474,8621.74,0.000275889
7,0.000726318,0.00073297,10685.9,0.000443824
8,0.000878131,0.000803471,1128.4,0
9,0.000784997,0.000797646,300.011,0
10,0.000860536,0.000818276,499.76,0
11,0.000810661,0.000898101,8683.84,0.000278128
12,0.00077785,0.000779618,300.382,0
13,0.000861501,0.000793496,484.46,0
14,0.000843529,0.000747342,661.727,0
15,0.000721477,0.000825242,1342.97,0
16,0.000810766,0.000795909,300.011,0
17,0.000743573,0.000849486,627.228,0
18,0.000801513,0.000812545,300.01,0
19,0.000780012,0.000755159,306.057,0
20,0.000838992,0.000732328,861.468,0
21,0.000767742,0.000826326,301.855,0
22,0.000801438,0.000757335,305.403,0
23,0.000817031,0.00086294,493.711,0
24,0.000873892,0.000814729,1177.8,0
25,0.00071276,0.000828495,3714.48,1.73516e-05
26,0.000856304,0.000772047,361.733,0
27,0.00076055,0.000875607,2108.75,0
28,0.000725118,0.000790141,1125.39,0
29,0.000854869,0.000718752,11505.2,0.000546456
30,0.000716227,0.000778663,3761.6,1.8528e-05
31,0.000874782,0.00078341,1195.56,0
32,0.000787329,0.000876875,1213.93,0
33,0.000827629,0.000846897,309.576,0
34,0.000788916,0.000805789,300.011,0
35,0.000783042,0.000860508,509.716,0
36,0.000803749,0.000811258,300.01,0
37,0.000821065,0.000718332,4107.11,2.82874e-05
38,0.000869646,0.000765228,841.153,0
39,0.000869442,0.000758908,1465.55,0
40,0.000712414,0.000828793,3714.48,1.73516e-05
41,0.00077874,0.000822408,300.385,0
42,0.000758778,0.000729366,3221.12,7.24746e-06
43,0.000788104,0.00087597,1213.93,0
44,0.000744455,0.000850271,1184.9,0
45,0.000857396,0.000719857,11505.2,0.000546456
46,0.000807471,0.000884625,3292.64,9.07586e-06
47,0.000848979,0.000812718,306.194,0
48,0.000864653,0.000854098,2635.56,5.38716e-07
49,0.0008198,0.000863256,493.711,0
50,0.000706486,0.000814588,8687.64,0.000278211
51,0.000774806,0.000729303,1325.49,0
52,0.000770422,0.00077723,300.382,0
53,0.000821357,0.000870302,1310.45,0
54,0.000721039,0.000743487,6502.36,0.000135315
55,0.00086093,0.000743119,2824.15,1.88521e-06
56,0.000777653,0.00087579,1470.29,0
57,0.000768724,0.00080876,300.716,0
58,0.000759547,0.000823409,310.297,0
59,0.000757678,0.000883914,7563.14,0.000198664
60,0.00077836,0.000827433,300.385,0
61,0.0007868,0.000894308,8836.77,0.000285745
62,0.000880479,0.000800263,3299.14,9.17949e-06
63,0.000779963,0.000855895,361.206,0
64,0.000760349,0.000791375,300.721,0
65,0.000775361,0.000734875,553.446,0
66,0.000801915,0.00085187,333.446,0
67,0.000808,0.000840236,305.233,0
68,0.000738521,0.000842442,1388.51,0
69,0.000799373,0.000825466,300.09,0
70,0.000783553,0.000753114,306.057,0
71,0.000850424,0.000867677,2527.9,1.17089e-07
72,0.000789488,0.000899332,8836.77,0.000285745
73,0.000716217,0.000852408,11465.4,0.000563438
74,0.000789775,0.000815032,300.024,0
75,0.000766408,0.000727784,1859.62,0
76,0.000731021,0.00082348,559.733,0
77,0.000737903,0.0007591,1475.3,0
78,0.00078058,0.00082077,300.134,0
79,0.000816127,0.000753508,306.749,0
80,0.000868207,0.00079287,484.46,0
81,0.000825601,0.000742269,364.894,0
82,0.000852192,0.000872522,5542.89,8.39751e-05
83,0.000776195,0.000732804,553.446,0
84,0.000757442,0.000882295,7563.14,0.000198664
85,0.000788658,0.000754461,306.057,0
86,0.000747728,0.00087323,5614.32,8.62599e-05
87,0.000828872,0.000788678,300.139,0
88,0.000737338,0.000792982,482.643,0
89,0.000758802,0.00071827,7242.9,0.000178667
90,0.000821808,0.000882925,3666.66,1.6349e-05
91,0.000775416,0.000730645,553.446,0
92,0.000821716,0.00084259,309.576,0
93,0.000701436,0.00078966,8701.61,0.00027887
94,0.000851057,0.000798798,333.974,0
95,0.000708262,0.000764811,10248.2,0.000391319
96,0.000835293,0.000887067,4661.31,4.55721e-05
97,0.000783794,0.00074974,336.988,0
98,0.000856999,0.000727766,6405.86,0.000127588
99,0.000848433,0.000758777,405.296,0
100,0.000884804,0.000763703,5451.4,7.73703e-05
101,0.000756814,0.000722615,3221.12,7.24746e-06
102,0.000747044,0.000854796,1184.9,0
103,0.000895636,0.000784029,8773.93,0.000281693
104,0.000781836,0.000850093,340.041,0
105,0.000733941,0.000822189,559.733,0
106,0.000844756,0.000889115,7118.11,0.000170088
107,0.000786565,0.000800516,300.011,0
108,0.000771743,0.000831461,301.991,0
109,0.000784336,0.000715169,3367.47,1.03342e-05
110,0.000746468,0.000785341,337.997,0
111,0.000753277,0.000746101,634.354,0
112,0.000757723,0.000773218,311.005,0
113,0.000701404,0.000808232,8609.33,0.000275514
114,0.000712784,0.000838136,4843.94,5.18963e-05
115,0.000763766,0.000753225,328.48,0
116,0.000853766,0.000738368,2920.81,2.94198e-06
117,0.000752023,0.000800243,305.236,0
118,0.000808797,0.000724882,1137.91,0
119,0.000820869,0.000799285,300.09,0
120,0.000787341,0.000867373,509.716,0
121,0.000798653,0.000706015,8616.95,0.000275727
122,0.000752566,0.000885327,7563.14,0.000198664
123,0.000733191,0.000767378,811.875,0
124,0.000888122,0.000845142,7641.29,0.000206433
125,0.000820059,0.000851523,351.392,0
126,0.000748407,0.000804785,333.432,0
127,0.000751835,0.00083751,327.856,0
128,0.000883141,0.000760888,5451.4,7.73703e-05
129,0.000806774,0.000825657,300.087,0
130,0.000748319,0.000863565,2562.98,2.1806e-07
131,0.000785846,0.000848387,306.572,0
132,0.000832997,0.000753776,332.558,0
133,0.000790563,0.000764263,300.72,0
134,0.00077858,0.0008712,1470.29,0
135,0.000797474,0.000864741,485.742,0
136,0.000868146,0.000838357,785.354,0
