id,x,y,T,phi
0,0.000836249,0.000881556,4364.07,3.31012e-05
1,0.000727551,0.000749522,6228.64,0.000111727
2,0.000854025,0.000839238,393.432,0
3,0.000765978,0.000858609,398.312,0
4,0.000777954,0.000769297,301.204,0
5,0.000795843,0.000776616,300.053,0
6,0.000896878,0.000800474,8372.09,0.000239518
7,0.000726318,0.00073297,10500.9,0.000394885
8,0.000878131,0.000803471,1016.66,0
9,0.000784997,0.000797646,300.006,0
10,0.000860536,0.000818276,461.017,0
11,0.000810661,0.000898101,8430.42,0.000241395
12,0.00077785,0.000779618,300.23,0
13,0.000861501,0.000793496,449.164,0
14,0.000843529,0.000747342,595.294,0
15,0.000721477,0.000825242,1200.78,0
16,0.000810766,0.000795909,300.006,0
17,0.000743573,0.000849486,566.608,0
18,0.000801513,0.000812545,300.006,0
19,0.000780012,0.000755159,304.211,0
20,0.000838992,0.000732328,770.618,0
21,0.000767742,0.000826326,301.195,0
22,0.000801438,0.000757335,303.784,0
23,0.000817031,0.00086294,456.221,0
24,0.000873892,0.000814729,1057.78,0
25,0.00071276,0.000828495,3441,1.04929e-05
26,0.000856304,0.000772047,346.551,0
27,0.00076055,0.000875607,1915.9,0
28,0.000725118,0.000790141,1014.3,0
29,0.000854869,0.000718752,11365.7,0.000492475
30,0.000716227,0.000778663,3486.96,1.13899e-05
31,0.000874782,0.00078341,1072.68,0
32,0.000787329,0.000876875,1089.69,0
33,0.000827629,0.000846897,306.643,0
34,0.000788916,0.000805789,300.006,0
35,0.000783042,0.000860508,469.218,0
36,0.000803749,0.000811258,300.006,0
37,0.000821065,0.000718332,3828.51,1.90868e-05
38,0.000869646,0.000765228,752.178,0
39,0.000869442,0.000758908,1313.83,0
40,0.000712414,0.000828793,3441,1.04929e-05
41,0.00077874,0.000822408,300.233,0
42,0.000758778,0.000729366,2969.36,3.28468e-06
43,0.000788104,0.00087597,1089.69,0
44,0.000744455,0.000850271,1058.32,0
45,0.000857396,0.000719857,11365.7,0.000492475
46,0.000807471,0.000884625,3054.5,4.64307e-06
47,0.000848979,0.000812718,304.308,0
48,0.000864653,0.000854098,2411.41,0
49,0.0008198,0.000863256,456.221,0
50,0.000706486,0.000814588,8433.61,0.000241457
51,0.000774806,0.000729303,1186.02,0
52,0.000770422,0.00077723,300.23,0
53,0.000821357,0.000870302,1172.57,0
54,0.000721039,0.000743487,6228.64,0.000111727
55,0.00086093,0.000743119,2583.85,2.70657e-07
56,0.000777653,0.00087579,1320.29,0
57,0.000768724,0.00080876,300.467,0
58,0.000759547,0.000823409,307.151,0
59,0.000757678,0.000883914,7291.32,0.000168707
60,0.00077836,0.000827433,300.233,0
61,0.0007868,0.000894308,8582.88,0.000248096
62,0.000880479,0.000800263,3060.1,4.71042e-06
