id,x,y,T,phi
0,0.000836249,0.000881556,6711.71,0.000225604
1,0.000727551,0.000749522,8245.66,0.000406634
2,0.000854025,0.000839238,825.343,0
3,0.000765978,0.000858609,838.88,0
4,0.000777954,0.000769297,326.239,0
5,0.000795843,0.000776616,302.149,0
6,0.000896878,0.000800474,10121.6,0.000655031
7,0.000726318,0.00073297,11737.3,0.000921114
8,0.000878131,0.000803471,2231.4,0
9,0.000784997,0.000797646,300.439,0
10,0.000860536,0.000818276,1015.91,0
11,0.000810661,0.000898101,10201.8,0.00066121
12,0.00077785,0.000779618,308.156,0
13,0.000861501,0.000793496,955.611,0
14,0.000843529,0.000747342,1443.52,0
15,0.000721477,0.000825242,2695.06,1.36494e-06
16,0.000810766,0.000795909,300.455,0
17,0.000743573,0.000849486,1352.3,0
18,0.000801513,0.000812545,300.43,0
19,0.000780012,0.000755159,355.894,0
20,0.000838992,0.000732328,1837.06,0
21,0.000767742,0.000826326,325.962,0
22,0.000801438,0.000757335,348.23,0
23,0.000817031,0.00086294,995.5,0
24,0.000873892,0.000814729,2357.04,0
25,0.00071276,0.000828495,5717.34,0.000144055
26,0.000856304,0.000772047,624.667,0
27,0.00076055,0.000875607,3728.81,2.90261e-05
28,0.000725118,0.000790141,2220.44,0
29,0.000854869,0.000718752,12335.5,0.00106088
30,0.000716227,0.000778663,5767.35,0.000147892
31,0.000874782,0.00078341,2401.98,0
32,0.000787329,0.000876875,2416.55,0
33,0.000827629,0.000846897,384.935,0
34,0.000788916,0.000805789,300.437,0
35,0.000783042,0.000860508,1040.84,0
36,0.000803749,0.000811258,300.43,0
37,0.000821065,0.000718332,6082.74,0.000175809
38,0.000869646,0.000765228,1810.55,0
39,0.000869442,0.000758908,2859.05,3.57455e-06
40,0.000712414,0.000828793,5717.34,0.000144055
41,0.00077874,0.000822408,308.106,0
42,0.000758778,0.000729366,5120.21,0.000103867
43,0.000788104,0.00087597,2416.55,0
44,0.000744455,0.000850271,2407.14,0
45,0.000857396,0.000719857,12335.5,0.00106088
