id,x,y,T,phi
0,0.000836249,0.000881556,7812.41,0.000439277
1,0.000727551,0.000749522,9127.34,0.000682695
2,0.000854025,0.000839238,1304.17,0
3,0.000765978,0.000858609,1324.85,0
4,0.000777954,0.000769297,388.736,0
5,0.000795843,0.000776616,310.52,0
6,0.000896878,0.000800474,10821.2,0.00100938
7,0.000726318,0.00073297,12209.6,0.00134105
8,0.000878131,0.000803471,3116.87,1.17627e-05
9,0.000784997,0.000797646,302.86,0
10,0.000860536,0.000818276,1573.78,0
11,0.000810661,0.000898101,10905.1,0.00101919
12,0.00077785,0.000779618,334.067,0
13,0.000861501,0.000793496,1473.25,0
14,0.000843529,0.000747342,2175.4,0
15,0.000721477,0.000825242,3713.43,3.56839e-05
16,0.000810766,0.000795909,302.959,0
17,0.000743573,0.000849486,2047.15,0
18,0.000801513,0.000812545,302.803,0
19,0.000780012,0.000755159,459.821,0
20,0.000838992,0.000732328,2675.89,1.54758e-06
21,0.000767742,0.000826326,387.724,0
22,0.000801438,0.000757335,437.68,0
23,0.000817031,0.00086294,1542.57,0
24,0.000873892,0.000814729,3288.41,1.75045e-05
25,0.00071276,0.000828495,6858.11,0.000314803
26,0.000856304,0.000772047,982.924,0
27,0.00076055,0.000875607,4814.05,0.000110602
28,0.000725118,0.000790141,3099.45,1.1253e-05
29,0.000854869,0.000718752,12725.2,0.00150508
30,0.000716227,0.000778663,6907.56,0.00032083
31,0.000874782,0.00078341,3350.83,1.97746e-05
32,0.000787329,0.000876875,3350.1,2.00789e-05
33,0.000827629,0.000846897,530.444,0
34,0.000788916,0.000805789,302.849,0
35,0.000783042,0.000860508,1604.91,0
36,0.000803749,0.000811258,302.803,0
37,0.000821065,0.000718332,7180.51,0.000361667
38,0.000869646,0.000765228,2654.08,1.2707e-06
39,0.000869442,0.000758908,3877.93,4.5174e-05
40,0.000712414,0.000828793,6858.11,0.000314803
41,0.00077874,0.000822408,333.73,0
42,0.000758778,0.000729366,6252.02,0.000248004
43,0.000788104,0.00087597,3350.1,2.00789e-05
44,0.000744455,0.000850271,3350.56,1.99036e-05
45,0.000857396,0.000719857,12725.2,0.00150508
46,0.000807471,0.000884625,6164.29,0.000248086
47,0.000848979,0.000812718,461.134,0
48,0.000864653,0.000854098,5470.44,0.000171409
49,0.0008198,0.000863256,1542.57,0
50,0.000706486,0.000814588,10916.2,0.00102006
51,0.000774806,0.000729303,3675.38,3.37066e-05
52,0.000770422,0.00077723,334.067,0
53,0.000821357,0.000870302,3639.3,3.20646e-05
54,0.000721039,0.000743487,9127.34,0.000682695
55,0.00086093,0.000743119,5788.06,0.000199316
56,0.000777653,0.00087579,3856.63,4.42609e-05
57,0.000768724,0.00080876,338.406,0
58,0.000759547,0.000823409,540.861,0
59,0.000757678,0.000883914,10071.4,0.000844814
60,0.00077836,0.000827433,333.73,0
