id,x,y,T,phi
0,0.000836249,0.000881556,6651.97,0.000217112
1,0.000727551,0.000749522,8197.21,0.000395066
2,0.000854025,0.000839238,805.995,0
3,0.000765978,0.000858609,819.213,0
4,0.000777954,0.000769297,324.478,0
5,0.000795843,0.000776616,301.968,0
6,0.000896878,0.000800474,10082.1,0.000639707
7,0.000726318,0.00073297,11710.4,0.000902554
8,0.000878131,0.000803471,2189.82,0
9,0.000784997,0.000797646,300.395,0
10,0.000860536,0.000818276,992.576,0
11,0.000810661,0.000898101,10161.9,0.000645727
12,0.00077785,0.000779618,307.52,0
13,0.000861501,0.000793496,934.171,0
14,0.000843529,0.000747342,1411,0
15,0.000721477,0.000825242,2645.85,8.94481e-07
16,0.000810766,0.000795909,300.41,0
17,0.000743573,0.000849486,1321.75,0
18,0.000801513,0.000812545,300.388,0
19,0.000780012,0.000755159,352.669,0
20,0.000838992,0.000732328,1798.56,0
21,0.000767742,0.000826326,324.222,0
22,0.000801438,0.000757335,345.468,0
23,0.000817031,0.00086294,972.719,0
24,0.000873892,0.000814729,2312.92,0
25,0.00071276,0.000828495,5656.53,0.000137553
26,0.000856304,0.000772047,611.046,0
27,0.00076055,0.000875607,3674.25,2.64936e-05
28,0.000725118,0.000790141,2179.17,0
29,0.000854869,0.000718752,12313.6,0.00104112
30,0.000716227,0.000778663,5706.55,0.00014129
31,0.000874782,0.00078341,2356.93,0
32,0.000787329,0.000876875,2372.05,0
33,0.000827629,0.000846897,380.22,0
34,0.000788916,0.000805789,300.394,0
35,0.000783042,0.000860508,1017.08,0
36,0.000803749,0.000811258,300.388,0
37,0.000821065,0.000718332,6023.89,0.000168574
38,0.000869646,0.000765228,1771.99,0
39,0.000869442,0.000758908,2809.38,2.77657e-06
40,0.000712414,0.000828793,5656.53,0.000137553
41,0.00077874,0.000822408,307.476,0
42,0.000758778,0.000729366,5060.97,9.85571e-05
43,0.000788104,0.00087597,2372.05,0
44,0.000744455,0.000850271,2362.09,0
45,0.000857396,0.000719857,12313.6,0.00104112
46,0.000807471,0.000884625,5033.48,0.000101368
47,0.000848979,0.000812718,353.477,0
48,0.000864653,0.000854098,4328.07,5.6976e-05
49,0.0008198,0.000863256,972.719,0
50,0.000706486,0.000814588,10170.6,0.00064614
51,0.000774806,0.000729303,2611.06,6.28944e-07
52,0.000770422,0.00077723,307.52,0
53,0.000821357,0.000870302,2583.72,4.52752e-07
54,0.000721039,0.000743487,8197.21,0.000395066
55,0.00086093,0.000743119,4611.72,7.09316e-05
56,0.000777653,0.00087579,2797.78,2.63674e-06
57,0.000768724,0.00080876,309.628,0
58,0.000759547,0.000823409,384.926,0
59,0.000757678,0.000883914,9205.09,0.000512349
60,0.00077836,0.000827433,307.476,0
61,0.0007868,0.000894308,10296.1,0.000660897
62,0.000880479,0.000800263,5048,0.000102018
63,0.000779963,0.000855895,602.67,0
64,0.000760349,0.000791375,309.716,0
65,0.000775361,0.000734875,1159.42,0
66,0.000801915,0.00085187,476.802,0
67,0.000808,0.000840236,343.642,0
68,0.000738521,0.000842442,2660.84,1.06525e-06
69,0.000799373,0.000825466,301.991,0
70,0.000783553,0.000753114,352.669,0
71,0.000850424,0.000867677,4216.36,5.07149e-05
72,0.000789488,0.000899332,10296.1,0.000660897
73,0.000716217,0.000852408,12233.6,0.00105467
74,0.000789775,0.000815032,300.837,0
75,0.000766408,0.000727784,3423.11,1.682e-05
76,0.000731021,0.00082348,1175.99,0
77,0.000737903,0.0007591,2794.34,2.6232e-06
78,0.00078058,0.00082077,303.08,0
79,0.000816127,0.000753508,357.766,0
80,0.000868207,0.00079287,934.171,0
81,0.000825601,0.000742269,619.813,0
82,0.000852192,0.000872522,7383.84,0.000297643
83,0.000776195,0.000732804,1159.42,0
84,0.000757442,0.000882295,9205.09,0.000512349
85,0.000788658,0.000754461,352.669,0
86,0.000747728,0.00087323,7484.9,0.000304541
87,0.000828872,0.000788678,303.226,0
88,0.000737338,0.000792982,925.072,0
89,0.000758802,0.00071827,8957.17,0.000477579
90,0.000821808,0.000882925,5586.75,0.000133394
91,0.000775416,0.000730645,1159.42,0
92,0.000821716,0.00084259,380.22,0
93,0.000701436,0.00078966,10184.7,0.000647539
94,0.000851057,0.000798798,480.798,0
95,0.000708262,0.000764811,11493.9,0.000833836
96,0.000835293,0.000887067,6651.97,0.000217112
97,0.000783794,0.00074974,500.849,0
98,0.000856999,0.000727766,8156.69,0.000383928
99,0.000848433,0.000758777,763.866,0
100,0.000884804,0.000763703,7397.49,0.000289241
101,0.000756814,0.000722615,5060.97,9.85571e-05
102,0.000747044,0.000854796,2362.09,0
103,0.000895636,0.000784029,10270.9,0.000654588
104,0.000781836,0.000850093,513.102,0
105,0.000733941,0.000822189,1175.99,0
106,0.000844756,0.000889115,8838.01,0.00046267
107,0.000786565,0.000800516,300.394,0
108,0.000771743,0.000831461,325.046,0
109,0.000784336,0.000715169,5170.01,0.000108248
110,0.000746468,0.000785341,506.286,0
111,0.000753277,0.000746101,1347.61,0
112,0.000757723,0.000773218,389.183,0
113,0.000701404,0.000808232,10062.7,0.000638483
114,0.000712784,0.000838136,6835.04,0.000233122
115,0.000763766,0.000753225,481.78,0
116,0.000853766,0.000738368,4683.56,7.64161e-05
117,0.000752023,0.000800243,343.743,0
118,0.000808797,0.000724882,2212.34,0
119,0.000820869,0.000799285,302.019,0
120,0.000787341,0.000867373,1017.08,0
121,0.000798653,0.000706015,10074.7,0.000639226
122,0.000752566,0.000885327,9205.09,0.000512349
123,0.000733191,0.000767378,1718.27,0
124,0.000888122,0.000845142,9240.56,0.000522877
125,0.000820059,0.000851523,571.882,0
126,0.000748407,0.000804785,476.821,0
127,0.000751835,0.00083751,478.029,0
128,0.000883141,0.000760888,7397.49,0.000289241
129,0.000806774,0.000825657,301.927,0
130,0.000748319,0.000863565,4283.85,5.35445e-05
131,0.000785846,0.000848387,355.802,0
132,0.000832997,0.000753776,498.72,0
133,0.000790563,0.000764263,309.724,0
134,0.00077858,0.0008712,2797.78,2.63674e-06
135,0.000797474,0.000864741,936.127,0
136,0.000868146,0.000838357,1660.97,0
137,0.000795002,0.000794817,300.115,0
138,0.00083977,0.000819002,312.684,0
139,0.000859813,0.000819754,504.998,0
140,0.000892746,0.000816257,10208.9,0.000650181
141,0.000729531,0.000828685,2645.85,8.94481e-07
142,0.000761344,0.000872291,3674.25,2.64936e-05
143,0.000839119,0.000795517,309.939,0
144,0.000858563,0.000729575,8156.69,0.000383928
145,0.000848543,0.000812086,353.477,0
146,0.000746418,0.000787285,506.286,0
147,0.000826861,0.000749552,619.813,0
148,0.000850873,0.000788713,513.139,0
149,0.000836956,0.000743371,865.805,0
150,0.000762575,0.000823306,324.222,0
151,0.000853976,0.000863888,4216.36,5.07149e-05
152,0.000835769,0.000793069,309.939,0
153,0.000881735,0.000821571,5745.01,0.000145061
154,0.000742277,0.000825618,586.426,0
155,0.000799534,0.000886257,5075.83,0.000103688
156,0.000837509,0.00082089,323.667,0
157,0.000775335,0.00073938,1159.42,0
158,0.00082078,0.000787748,303.226,0
159,0.000804265,0.000866373,923.861,0
160,0.000812544,0.000827953,302.852,0
161,0.000737571,0.000726184,11596.9,0.00088883
162,0.000760389,0.000740017,806.335,0
163,0.000791743,0.000734513,926.345,0
164,0.00078001,0.000791194,300.395,0
165,0.000829007,0.000827296,307.034,0
166,0.000849011,0.000831886,474.101,0
167,0.000788451,0.000828429,303.08,0
168,0.000844748,0.000888276,8838.01,0.00046267
169,0.000801099,0.000786946,300.414,0
170,0.000748902,0.000873879,7484.9,0.000304541
171,0.000759854,0.000744909,1347.61,0
