id,x,y,T,phi
0,0.000836249,0.000881556,414.43,0
1,0.000727551,0.000749522,730.684,0
2,0.000854025,0.000839238,300.004,0
3,0.000765978,0.000858609,300.006,0
4,0.000777954,0.000769297,300,0
5,0.000795843,0.000776616,300,0
6,0.000896878,0.000800474,1994.86,0
7,0.000726318,0.00073297,3366.36,1.33256e-06
8,0.000878131,0.000803471,302.501,0
9,0.000784997,0.000797646,300,0
10,0.000860536,0.000818276,300.059,0
11,0.000810661,0.000898101,1995.21,0
12,0.00077785,0.000779618,300,0
13,0.000861501,0.000793496,300.059,0
14,0.000843529,0.000747342,300.053,0
15,0.000721477,0.000825242,302.566,0
16,0.000810766,0.000795909,300,0
17,0.000743573,0.000849486,300.041,0
18,0.000801513,0.000812545,300,0
19,0.000780012,0.000755159,300,0
20,0.000838992,0.000732328,300.278,0
21,0.000767742,0.000826326,300,0
22,0.000801438,0.000757335,300,0
23,0.000817031,0.00086294,300.059,0
24,0.000873892,0.000814729,302.506,0
25,0.00071276,0.000828495,380.676,0
26,0.000856304,0.000772047,300.001,0
27,0.00076055,0.000875607,310.311,0
28,0.000725118,0.000790141,302.501,0
29,0.000854869,0.000718752,4875.21,6.43099e-06
30,0.000716227,0.000778663,381.913,0
31,0.000874782,0.00078341,302.511,0
32,0.000787329,0.000876875,302.517,0
33,0.000827629,0.000846897,300,0
34,0.000788916,0.000805789,300,0
35,0.000783042,0.000860508,300.06,0
36,0.000803749,0.000811258,300,0
37,0.000821065,0.000718332,391.439,0
38,0.000869646,0.000765228,300.281,0
39,0.000869442,0.000758908,302.9,0
40,0.000712414,0.000828793,380.676,0
41,0.00077874,0.000822408,300,0
42,0.000758778,0.000729366,336.648,0
43,0.000788104,0.00087597,302.517,0
44,0.000744455,0.000850271,300.743,0
45,0.000857396,0.000719857,4875.21,6.43099e-06
46,0.000807471,0.000884625,379.296,0
47,0.000848979,0.000812718,300,0
48,0.000864653,0.000854098,315.516,0
49,0.0008198,0.000863256,300.059,0
50,0.000706486,0.000814588,1995.21,0
51,0.000774806,0.000729303,302.577,0
52,0.000770422,0.00077723,300,0
53,0.000821357,0.000870302,302.556,0
54,0.000721039,0.000743487,730.684,0
55,0.00086093,0.000743119,317.457,0
56,0.000777653,0.00087579,302.96,0
57,0.000768724,0.00080876,300,0
58,0.000759547,0.000823409,300,0
59,0.000757678,0.000883914,1256.72,0
60,0.00077836,0.000827433,300,0
61,0.0007868,0.000894308,2000.13,0
62,0.000880479,0.000800263,379.298,0
63,0.000779963,0.000855895,300.001,0
64,0.000760349,0.000791375,300,0
65,0.000775361,0.000734875,300.062,0
66,0.000801915,0.00085187,300.001,0
67,0.000808,0.000840236,300,0
68,0.000738521,0.000842442,301.401,0
69,0.000799373,0.000825466,300,0
70,0.000783553,0.000753114,300,0
71,0.000850424,0.000867677,313.459,0
72,0.000789488,0.000899332,2000.13,0
73,0.000716217,0.000852408,5492,9.17335e-06
74,0.000789775,0.000815032,300,0
75,0.000766408,0.000727784,304.547,0
76,0.000731021,0.00082348,300.061,0
77,0.000737903,0.0007591,301.949,0
78,0.00078058,0.00082077,300,0
79,0.000816127,0.000753508,300,0
80,0.000868207,0.00079287,300.059,0
81,0.000825601,0.000742269,300.001,0
82,0.000852192,0.000872522,541.383,0
83,0.000776195,0.000732804,300.062,0
84,0.000757442,0.000882295,1256.72,0
85,0.000788658,0.000754461,300,0
86,0.000747728,0.00087323,542.2,0
87,0.000828872,0.000788678,300,0
88,0.000737338,0.000792982,300.059,0
89,0.000758802,0.00071827,1097.38,0
90,0.000821808,0.000882925,380.556,0
91,0.000775416,0.000730645,300.062,0
92,0.000821716,0.00084259,300,0
93,0.000701436,0.00078966,1995.61,0
94,0.000851057,0.000798798,300.001,0
95,0.000708262,0.000764811,2703.11,1.28022e-07
96,0.000835293,0.000887067,414.43,0
97,0.000783794,0.00074974,300.001,0
98,0.000856999,0.000727766,682.323,0
99,0.000848433,0.000758777,300.002,0
100,0.000884804,0.000763703,518.001,0
101,0.000756814,0.000722615,336.648,0
102,0.000747044,0.000854796,300.743,0
103,0.000895636,0.000784029,1996.89,0
104,0.000781836,0.000850093,300.001,0
105,0.000733941,0.000822189,300.061,0
106,0.000844756,0.000889115,969.442,0
107,0.000786565,0.000800516,300,0
108,0.000771743,0.000831461,300,0
109,0.000784336,0.000715169,379.341,0
110,0.000746468,0.000785341,300.001,0
111,0.000753277,0.000746101,300.044,0
112,0.000757723,0.000773218,300,0
113,0.000701404,0.000808232,1994.84,0
114,0.000712784,0.000838136,419.343,0
115,0.000763766,0.000753225,300,0
116,0.000853766,0.000738368,320.711,0
117,0.000752023,0.000800243,300,0
118,0.000808797,0.000724882,302.502,0
119,0.000820869,0.000799285,300,0
120,0.000787341,0.000867373,300.06,0
121,0.000798653,0.000706015,1994.84,0
122,0.000752566,0.000885327,1256.72,0
123,0.000733191,0.000767378,300.163,0
124,0.000888122,0.000845142,1310.61,0
125,0.000820059,0.000851523,300.001,0
126,0.000748407,0.000804785,300.001,0
127,0.000751835,0.00083751,300,0
128,0.000883141,0.000760888,518.001,0
129,0.000806774,0.000825657,300,0
130,0.000748319,0.000863565,313.491,0
131,0.000785846,0.000848387,300,0
132,0.000832997,0.000753776,300,0
133,0.000790563,0.000764263,300,0
134,0.00077858,0.0008712,302.96,0
135,0.000797474,0.000864741,300.059,0
136,0.000868146,0.000838357,300.166,0
137,0.000795002,0.000794817,300,0
138,0.00083977,0.000819002,300,0
139,0.000859813,0.000819754,300.001,0
140,0.000892746,0.000816257,1996.16,0
141,0.000729531,0.000828685,302.566,0
142,0.000761344,0.000872291,310.311,0
143,0.000839119,0.000795517,300,0
